Name,Price,Price per Unit,Category,Subcategory,Date
Banana Yogurt Bites,£0.49,(£1.96/100 G),cupboard,snacks,2025-05-29
BBQ Hoops,£1.19,(£0.79/100 G),cupboard,snacks,2025-05-29
Salt & Vinegar Hoops,£1.19,(£0.79/100 G),cupboard,snacks,2025-05-29
Sour Cream & Chive Pretzels 6 Pack,£1.25,(£0.95/100 G),cupboard,snacks,2025-05-29
Salted Pretzels 6 Pack,£1.25,(£0.95/100 G),cupboard,snacks,2025-05-29
Jalapeño & Cheese Ridged Crisps,£1.09,(£0.73/100 G),cupboard,snacks,2025-05-29
Lightly Salted Combo Mix Multipack,£1.35,(£1.13/100 G),cupboard,snacks,2025-05-29
Hot and Spicy Combo Mix Multipack,£1.35,(£1.13/100 G),cupboard,snacks,2025-05-29
Sweet Popcorn Multipack,£1.25,(£1.74/100 G),cupboard,snacks,2025-05-29
Sweet and Salted Popcorn Multipack,£1.25,(£1.74/100 G),cupboard,snacks,2025-05-29
Lentil Rings,£0.99,(£0.97/100 G),cupboard,snacks,2025-05-29
Lentil Puffs,£0.99,(£0.92/100 G),cupboard,snacks,2025-05-29
Salt & Vinegar Rice Snacks,£1.49,(£1.57/100 G),cupboard,snacks,2025-05-29
Chilli Rice Snacks,£1.49,(£1.57/100 G),cupboard,snacks,2025-05-29
Ridge Steak Crisps 6 Pack,£0.99,(£0.66/100 G),cupboard,snacks,2025-05-29
Tomato Snaps,£0.99,(£1.27/100 G),cupboard,snacks,2025-05-29
Prawn Cocktail Melts,£0.99,(£1.27/100 G),cupboard,snacks,2025-05-29
Golden Wonder Meaty 20 Pack,£3.75,(£0.75/100 G),cupboard,snacks,2025-05-29
Variety Crisps Multipack 12x25g,£2.99,(£1.00/100 G),cupboard,snacks,2025-05-29
Walkers Quavers 12 Pack,£2.99,(£1.56/100 G),cupboard,snacks,2025-05-29
Walkers Wotsits 12 Pack,£2.99,(£1.51/100 G),cupboard,snacks,2025-05-29
Jacob's Original 14 Pack,£3.19,(£0.99/100 G),cupboard,snacks,2025-05-29
Jacob's Red Leicester Flavour 14 Pack,£3.19,(£0.99/100 G),cupboard,snacks,2025-05-29
Salted Cashews,£1.39,(£9.27/1 KG),cupboard,seed_nuts,2025-05-29
Roasted Salted Cashews,£0.99,(£7.92/1 KG),cupboard,seed_nuts,2025-05-29
Californian Roasted Pistachios,£1.75,(£8.75/1 KG),cupboard,seed_nuts,2025-05-29
Sultanas,£1.05,(£2.10/1 KG),cupboard,seed_nuts,2025-05-29
Raisins,£1.45,(£2.90/1 KG),cupboard,seed_nuts,2025-05-29
Dry Roasted Peanuts,£1.39,(£3.48/1 KG),cupboard,seed_nuts,2025-05-29
Salted Peanuts,£1.39,(£3.48/1 KG),cupboard,seed_nuts,2025-05-29
Peanuts,£0.59,(£2.95/1 KG),cupboard,seed_nuts,2025-05-29
Fruit & Nut Mix,£0.59,(£2.95/1 KG),cupboard,seed_nuts,2025-05-29
Soft Apricots,£2.99,(£5.98/1 KG),cupboard,seed_nuts,2025-05-29
Whole Almonds,£1.75,(£8.75/1 KG),cupboard,seed_nuts,2025-05-29
Walnut Halves,£1.75,(£8.75/1 KG),cupboard,seed_nuts,2025-05-29
Cashew Nuts,£1.79,(£8.95/1 KG),cupboard,seed_nuts,2025-05-29
Mixed Nuts,£1.69,(£8.45/1 KG),cupboard,seed_nuts,2025-05-29
Honey Roast Peanuts,£1.09,(£5.45/1 KG),cupboard,seed_nuts,2025-05-29
Hot Chilli Peanuts,£1.09,(£5.45/1 KG),cupboard,seed_nuts,2025-05-29
Pumpkin Seeds,£1.59,(£6.36/1 KG),cupboard,seed_nuts,2025-05-29
Pine Nuts,£1.59,(£26.50/1 KG),cupboard,seed_nuts,2025-05-29
Seed Mix,£1.15,(£4.60/1 KG),cupboard,seed_nuts,2025-05-29
Sunflower Seeds,£1.15,(£4.60/1 KG),cupboard,seed_nuts,2025-05-29
Smokehouse BBQ Snack Mix,£1.19,(£9.92/1 KG),cupboard,seed_nuts,2025-05-29
Thai Style Sriracha Flavour Snack Mix,£1.19,(£9.92/1 KG),cupboard,seed_nuts,2025-05-29
Banana Chips,£1.39,(£6.04/1 KG),cupboard,seed_nuts,2025-05-29
Dried Mango,£1.39,(£13.90/1 KG),cupboard,seed_nuts,2025-05-29
Whole Chia Seeds,£1.49,(£7.45/1 KG),cupboard,seed_nuts,2025-05-29
Flaxseed,£1.49,(£7.45/1 KG),cupboard,seed_nuts,2025-05-29
Strawberry Fruit Rolls Multipack,£1.85,(£1.85/100 G),cupboard,seed_nuts,2025-05-29
Raspberry Fruit Rolls Multipack,£1.85,(£1.85/100 G),cupboard,seed_nuts,2025-05-29
Blackcurrant Fruit Rolls Multipack,£1.85,(£1.85/100 G),cupboard,seed_nuts,2025-05-29
Fully Loaded Jalapeño Peanuts,£1.49,(£7.45/1 KG),cupboard,seed_nuts,2025-05-29
Fully Loaded Buffalo Wing Peanuts,£1.49,(£7.45/1 KG),cupboard,seed_nuts,2025-05-29
Fully Loaded Salt & Vinegar Peanuts,£1.49,(£7.45/1 KG),cupboard,seed_nuts,2025-05-29
Yogurt Coated Raisins,£1.69,(£13.52/1 KG),cupboard,seed_nuts,2025-05-29
Strawberry Yogurt Bites,£1.69,(£13.52/1 KG),cupboard,seed_nuts,2025-05-29
Honey & Lime Cashews,£1.99,(£13.27/1 KG),cupboard,seed_nuts,2025-05-29
Hot Honey Cashews,£1.99,(£13.27/1 KG),cupboard,seed_nuts,2025-05-29
Dried Cranberries,£1.19,(£7.93/1 KG),cupboard,seed_nuts,2025-05-29
Yogurt Coated Cranberries,£1.19,(£7.00/1 KG),cupboard,seed_nuts,2025-05-29
Fruit & Nut Mix,£1.35,(£5.40/1 KG),cupboard,seed_nuts,2025-05-29
Raisins & Cranberries,£1.35,(£4.50/1 KG),cupboard,seed_nuts,2025-05-29
Dried Prunes,£2.79,(£5.58/1 KG),cupboard,seed_nuts,2025-05-29
Pitted Dates,£2.79,(£5.58/1 KG),cupboard,seed_nuts,2025-05-29
Ground Almonds,£1.09,(£7.27/1 KG),cupboard,seed_nuts,2025-05-29
Flaked Almonds,£1.09,(£7.27/1 KG),cupboard,seed_nuts,2025-05-29
Walnut Pieces,£1.09,(£7.27/1 KG),cupboard,seed_nuts,2025-05-29
Dino Gems 5 Pack,£0.99,(£0.99/100 G),cupboard,seed_nuts,2025-05-29
Dino Tails Fruit Sweets 5 Pack,£0.99,(£0.99/100 G),cupboard,seed_nuts,2025-05-29
Fully Loaded Buffalo Wing Peanuts,£0.45,(£18.00/1 KG),cupboard,seed_nuts,2025-05-29
Fully Loaded Jalapeño Peanuts,£0.45,(£18.00/1 KG),cupboard,seed_nuts,2025-05-29
Fully Loaded Salt & Vinegar Peanuts,£0.45,(£18.00/1 KG),cupboard,seed_nuts,2025-05-29
Strawberry & Raspberry Dino Claws 5 Pack,£1.69,(£1.69/100 G),cupboard,seed_nuts,2025-05-29
Apple & Blackcurrant Dino Claws 5 Pack,£1.69,(£1.69/100 G),cupboard,seed_nuts,2025-05-29
Smoky BBQ Almonds & Cashews,£1.75,(£11.67/1 KG),cupboard,seed_nuts,2025-05-29
Salt & Pepper Almonds & Cashews,£1.75,(£11.67/1 KG),cupboard,seed_nuts,2025-05-29
Mighty Yeast Extract Almonds & Cashews,£1.75,(£11.67/1 KG),cupboard,seed_nuts,2025-05-29
Cornflakes Cereal,£0.88,(£0.18/100 G),cupboard,cereals,2025-05-29
Multigrain Hoops Cereal,£0.85,(£0.23/100 G),cupboard,cereals,2025-05-29
Fruit & Fibre Cereal,£1.29,(£0.17/100 G),cupboard,cereals,2025-05-29
Choco Pillows Cereal,£1.15,(£0.23/100 G),cupboard,cereals,2025-05-29
Malted Wheaties Cereal,£0.95,(£0.15/100 G),cupboard,cereals,2025-05-29
Crisp Rice Cereal,£0.79,(£0.21/100 G),cupboard,cereals,2025-05-29
Frosted Flakes Cereal,£0.99,(£0.20/100 G),cupboard,cereals,2025-05-29
Cinnamon Chips Cereal,£1.99,(£0.35/100 G),cupboard,cereals,2025-05-29
Honey Cereal Hoops,£0.79,(£0.21/100 G),cupboard,cereals,2025-05-29
Choco Cereal Hoops,£0.79,(£0.21/100 G),cupboard,cereals,2025-05-29
Frosted Wheaties Cereal,£1.99,(£0.40/100 G),cupboard,cereals,2025-05-29
Choco Wheaties Cereal,£1.99,(£0.40/100 G),cupboard,cereals,2025-05-29
Chocolate Crisp Cereal,£1.69,(£0.34/100 G),cupboard,cereals,2025-05-29
Strawberry Crisp Cereal,£1.69,(£0.34/100 G),cupboard,cereals,2025-05-29
Caramelised Biscuit Cereal,£1.89,(£0.50/100 G),cupboard,cereals,2025-05-29
Choco Balls Cereal,£1.49,(£0.40/100 G),cupboard,cereals,2025-05-29
Chocolate Shell Cereal,£1.49,(£0.40/100 G),cupboard,cereals,2025-05-29
Frosted Wheats Cereal,£1.65,(£0.33/100 G),cupboard,cereals,2025-05-29
S'mores Flavoured Cereal,£1.79,(£0.48/100 G),cupboard,cereals,2025-05-29
Crunchy Nut Cereal,£2.25,(£0.75/100 G),cupboard,cereals,2025-05-29
Corn Flakes Cereal,£2.19,(£0.49/100 G),cupboard,cereals,2025-05-29
Multigrain Shapes Cereal,£1.49,,cupboard,cereals,2025-05-29
Chocolate Crunchy Clusters Cereal,£1.99,(£0.40/100 G),cupboard,cereals,2025-05-29
Raisin Fruit Wheats Cereal,£1.65,(£0.33/100 G),cupboard,cereals,2025-05-29
Apricot Fruit Wheats Cereal,£1.65,(£0.33/100 G),cupboard,cereals,2025-05-29
Multigrain Dino Shapes Cereal,£1.49,,cupboard,cereals,2025-05-29
Craze Cookies & Cream Cereal,£1.39,(£0.37/100 G),cupboard,cereals,2025-05-29
Birthday Cake Flavour Cereal,£1.79,(£0.51/100 G),cupboard,cereals,2025-05-29
Weetabix Cereal 36 Pack,£3.99,(£0.11/1 Each),cupboard,cereals,2025-05-29
Low Sugar Choco Rice Cereal,£0.79,(£0.21/100 G),cupboard,cereals,2025-05-29
Honey & Nut Crunchy Clusters Cereal,£1.99,(£0.40/100 G),cupboard,cereals,2025-05-29
Cocoa Peanut Butter Balls Cereal,£1.89,(£0.50/100 G),cupboard,cereals,2025-05-29
Cornflakes Cereal Bars 6 Pack,£0.99,(£0.66/100 G),cupboard,cereals,2025-05-29
Craze Nutoka Chocolate Hazelnut Cereal,£1.39,(£0.37/100 G),cupboard,cereals,2025-05-29
Chocolate Fudge Cereal Bar 5 Pack,£1.09,(£1.15/100 G),cupboard,cereals,2025-05-29
Salted Caramel Cereal Bar 5 Pack,£1.09,(£1.15/100 G),cupboard,cereals,2025-05-29
Peanut Munchy Cereal Bars 5 Pack,£1.05,,cupboard,cereals,2025-05-29
Raisin Munchy Cereal Bars 5 Pack,£1.05,,cupboard,cereals,2025-05-29
Milk & Cereal Breakfast Biscuits 6 Pack,£0.89,,cupboard,cereals,2025-05-29
Choco Rice Cereal Bars 6 Pack,£0.99,(£0.83/100 G),cupboard,cereals,2025-05-29
Crisp Rice Cereal Bars 6 Pack,£0.99,(£0.83/100 G),cupboard,cereals,2025-05-29
Strawberry Fruit & Grain Cereal Bars 6 Pack,£1.15,(£0.52/100 G),cupboard,cereals,2025-05-29
Chocolate Chip Crispy Bites Wheat Bisks Cereal,£1.99,(£0.38/100 G),cupboard,cereals,2025-05-29
Choc Chips Munchy Cereal Bars 5 Pack,£1.05,,cupboard,cereals,2025-05-29
Cocoa Peanut Butter Ball Cereal Bar 5 Pack,£1.49,(£1.24/100 G),cupboard,cereals,2025-05-29
Bran Flakes,£0.99,(£0.13/100 G),cupboard,cereals,2025-05-29
Craze Milk Chocolate 375g,£0.89,(£0.24/100 G),cupboard,cereals,2025-05-29
Benefit Red Fruit,£1.35,(£0.36/100 G),cupboard,cereals,2025-05-29
Bitesize Wheat Shreds,£1.99,(£0.40/100 G),cupboard,cereals,2025-05-29
Organic Porridge Oats,£2.19,(£0.22/100 G),cupboard,cereals,2025-05-29
Porridge Oats,£0.89,(£0.09/100 G),cupboard,cereals,2025-05-29
Wheat Bisks 36 Pack,£2.05,(£0.06/1 Each),cupboard,cereals,2025-05-29
Scottish Porridge Oats,£0.99,(£0.10/100 G),cupboard,cereals,2025-05-29
Apple Fruit & Grain Bars 6 Pack,£1.15,(£0.52/100 G),cupboard,cereals,2025-05-29
Blueberry Fruit & Grain Bars 6 Pack,£1.15,(£0.52/100 G),cupboard,cereals,2025-05-29
Yogurt & Forest Fruit Bars 6 Pack,£1.29,,cupboard,cereals,2025-05-29
Yogurt & Strawberry Bars 6 Pack,£1.29,,cupboard,cereals,2025-05-29
Forest Fruit Crispy Fruit Slices 5x3 Pack,£0.89,(£0.41/100 G),cupboard,cereals,2025-05-29
Apple & Raisin Crispy Fruit Slices 5x3 Pack,£0.89,(£0.41/100 G),cupboard,cereals,2025-05-29
Crunchy Oats & Honey Granola Bars 5 pack,£1.45,(£0.69/100 G),cupboard,cereals,2025-05-29
Crunchy Maple Syrup Granola Bars 5 pack,£1.45,(£0.69/100 G),cupboard,cereals,2025-05-29
Chocolate Crispy Chunks 4 Pack,£1.49,(£1.03/100 G),cupboard,cereals,2025-05-29
Caramel Chocolate Crispy Chunks 4 Pack,£1.49,(£1.03/100 G),cupboard,cereals,2025-05-29
Marshmallow Crispy Chunks 4 Pack,£1.49,(£1.33/100 G),cupboard,cereals,2025-05-29
Really Nutty Granola,£1.99,(£0.40/100 G),cupboard,cereals,2025-05-29
Very Berry Granola,£1.99,(£0.40/100 G),cupboard,cereals,2025-05-29
Raisin & Almond Granola,£1.89,(£0.19/100 G),cupboard,cereals,2025-05-29
Tropical Fruits Granola,£1.89,(£0.19/100 G),cupboard,cereals,2025-05-29
Golden Syrup Flavour Instant Porridge Pot,£0.39,(£0.68/100 G),cupboard,cereals,2025-05-29
Golden Syrup Flavour Instant Porridge Satchets 8 Pack,£0.99,(£0.32/100 G),cupboard,cereals,2025-05-29
Original Instant Porridge Sachets 10 Pack,£0.99,(£0.37/100 G),cupboard,cereals,2025-05-29
Chocolate Fudge Brownies Fibre Now Bars 5 Pack,£1.19,(£0.99/100 G),cupboard,cereals,2025-05-29
Salted Caramel Squares Fibre Now Bars 5 Pack,£1.19,(£0.99/100 G),cupboard,cereals,2025-05-29
Birthday Cake Fibre Now Bars 5 Pack,£1.19,(£0.99/100 G),cupboard,cereals,2025-05-29
Original Swiss Style Muesli,£2.45,(£0.20/100 G),cupboard,cereals,2025-05-29
No Added Sugar Swiss Style Muesli,£2.45,(£0.20/100 G),cupboard,cereals,2025-05-29
Strawberry Filled Soft Bakes 5 Pack,£1.49,(£0.60/100 G),cupboard,cereals,2025-05-29
Chocolate Chip Soft Bakes 5 Pack,£1.49,(£0.60/100 G),cupboard,cereals,2025-05-29
Choco Hazelnut Flavour Filled Soft Bakes 5 Pack,£1.49,(£0.60/100 G),cupboard,cereals,2025-05-29
Blueberry Fruit Wheats,£1.65,(£0.33/100 G),cupboard,cereals,2025-05-29
Salt & Vinegar Caramel Rice Cakes,£0.79,(£0.61/100 G),cupboard,cereals,2025-05-29
Sweet Chilli Caramel Rice Cakes,£0.79,(£0.61/100 G),cupboard,cereals,2025-05-29
Peanut Butter Flavour High Protein Bar 3 Pack,£4.19,(£2.33/100 G),cupboard,cereals,2025-05-29
Cookie Dough Flavour High Protein Bar 3 Pack,£4.19,(£2.33/100 G),cupboard,cereals,2025-05-29
Chocolate Top Twists 4x2 Pack,£0.99,(£0.35/100 G),cupboard,cereals,2025-05-29
Strawberry Top Twists 4x2 Pack,£0.99,(£3.54/1 KG),cupboard,cereals,2025-05-29
Cookies & Cream Top Twists 4x2 Pack,£0.99,(£0.35/100 G),cupboard,cereals,2025-05-29
Cinnamon Top Twists 4x2 Pack,£0.99,(£0.35/100 G),cupboard,cereals,2025-05-29
Chocolate Peanut & Caramel Flavour Vitamin & Protein Bar,£1.39,(£2.53/100 G),cupboard,cereals,2025-05-29
Chocolate & Salted Caramel Flavour Vitamin & Protein Bar,£1.39,(£2.53/100 G),cupboard,cereals,2025-05-29
Golden Syrup Flavour Protein Porridge Pot,£0.69,(£0.99/100 G),cupboard,cereals,2025-05-29
Chocolate Protein Porridge Pot,£0.69,(£0.99/100 G),cupboard,cereals,2025-05-29
Honey & Yogurt Breakfast Biscuits 5 Pack,£1.35,(£0.53/100 G),cupboard,cereals,2025-05-29
Strawberry & Yogurt Breakfast Biscuits 5 Pack,£1.35,(£0.53/100 G),cupboard,cereals,2025-05-29
Cocoa Breakfast Biscuits 6 Pack,£0.89,,cupboard,cereals,2025-05-29
Chocolate Protein Granola,£2.35,(£0.59/100 G),cupboard,cereals,2025-05-29
Berry Protein Granola,£2.35,(£0.59/100 G),cupboard,cereals,2025-05-29
Rocky Rainbow Bars 5 Pack,£1.49,(£1.24/100 G),cupboard,cereals,2025-05-29
Salted Chocolate Nut Bars 3 Pack,£1.79,(£1.99/100 G),cupboard,cereals,2025-05-29
Peanut Butter Nut Bars 3 Pack,£1.79,(£1.99/100 G),cupboard,cereals,2025-05-29
Sweet Cinnamon Flavour Porridge Pot,£0.39,(£0.68/100 G),cupboard,cereals,2025-05-29
Mixed Berry Flavour Porridge Pot,£0.39,(£0.68/100 G),cupboard,cereals,2025-05-29
Sweet Cinnamon Flavour Protein Porridge Pot,£0.69,(£0.99/100 G),cupboard,cereals,2025-05-29
Caramelised Biscuit Flavour Protein Porridge Pot,£0.69,(£0.99/100 G),cupboard,cereals,2025-05-29
Mint Flavour Bars 5 pack,£0.99,(£0.99/100 G),cupboard,cereals,2025-05-29
Toffee Flavour 5 pack,£0.99,(£0.99/100 G),cupboard,cereals,2025-05-29
Chilli Con Carne,£1.89,(£0.47/100 G),cupboard,canned,2025-05-29
Lo Cal Strawberry Flavour Jelly,£0.49,(£0.28/100 G),cupboard,canned,2025-05-29
Lo Cal Raspberry Flavour Jelly,£0.49,(£0.28/100 G),cupboard,canned,2025-05-29
Hot Chilli Con Carne Cooking Sauce,£0.99,(£0.20/100 G),cupboard,canned,2025-05-29
Mild Chilli Con Carne Cooking Sauce,£0.99,(£0.20/100 G),cupboard,canned,2025-05-29
Pineapple Slices in Juice,£0.85,(£3.33/1 Kg drained),cupboard,canned,2025-05-29
Mackerel Fillets in Tomato Sauce,£0.85,(£0.97/100 G),cupboard,canned,2025-05-29
Mackerel Fillets in Sunflower Oil,£0.85,(£0.97/100 G),cupboard,canned,2025-05-29
Tuna Chunks In Spring Water,£0.65,(£0.64/100 G),cupboard,canned,2025-05-29
Tuna Chunks In Brine,£0.65,(£0.64/100 G),cupboard,canned,2025-05-29
Tuna Chunks In Brine 4 Pack,£2.49,(£6.10/1 Kg drained),cupboard,canned,2025-05-29
Tuna Chunks In Water 4 Pack,£2.49,(£6.10/1 Kg drained),cupboard,canned,2025-05-29
Tuna chunks in Sunflower oil 4 Pack,£2.49,(£6.10/1 Kg drained),cupboard,canned,2025-05-29
Tuna Chunks In Sunflower Oil,£0.65,(£0.64/100 G),cupboard,canned,2025-05-29
Tuna Chunks In Brine,£0.55,(£0.38/100 G),cupboard,canned,2025-05-29
Chopped Tomatoes in a Rich Tomato Juice,£0.47,(£0.12/100 G),cupboard,canned,2025-05-29
Chunky Chopped Tomatoes with Herbs in Tomato Juice,£0.65,(£0.16/100 G),cupboard,canned,2025-05-29
Peeled Plum Tomatoes in Tomato Juice,£0.45,(£0.11/100 G),cupboard,canned,2025-05-29
Chopped Tomatoes in Tomato Juice,£0.45,(£0.11/100 G),cupboard,canned,2025-05-29
Peeled Plum Tomatoes in a Rich Tomato Juice,£0.49,(£0.12/100 G),cupboard,canned,2025-05-29
Cherry Tomatoes in Rich Tomato Juice,£0.75,(£0.19/100 G),cupboard,canned,2025-05-29
Tomato Puree Double Concentrate,£0.59,(£0.30/100 G),cupboard,canned,2025-05-29
Chickpeas,£0.49,(£0.12/100 G),cupboard,canned,2025-05-29
Red Kidney Beans in Water,£0.49,(£0.20/100 G),cupboard,canned,2025-05-29
Peach Slices in a Light Syrup,£0.39,(£0.16/100 G),cupboard,canned,2025-05-29
Mandarin Oranges in Juice,£0.69,(£0.39/100 G),cupboard,canned,2025-05-29
Marrowfat Peas,£0.39,(£0.13/100 G),cupboard,canned,2025-05-29
Green Jalapeños,£0.79,(£0.72/100 G),cupboard,canned,2025-05-29
Corned Beef,£2.05,(£0.60/100 G),cupboard,canned,2025-05-29
Red Salmon,£2.79,(£1.31/100 G),cupboard,canned,2025-05-29
Pink Salmon,£1.39,(£0.65/100 G),cupboard,canned,2025-05-29
Cream of Tomato Soup,£0.65,(£0.16/100 G),cupboard,canned,2025-05-29
Mushy Peas,£0.35,(£0.12/100 G),cupboard,canned,2025-05-29
Rice Pudding,£0.29,(£0.07/100 G),cupboard,canned,2025-05-29
Bockwurst,£2.29,(£0.64/100 G),cupboard,canned,2025-05-29
Sweet Pickle,£1.25,(£0.32/100 G),cupboard,canned,2025-05-29
Anchovy Fillets,£0.69,(£1.38/100 G),cupboard,canned,2025-05-29
Dumpling Mix,£0.69,(£0.49/100 G),cupboard,canned,2025-05-29
Tomato Passata,£0.55,(£0.11/100 G),cupboard,canned,2025-05-29
Pickled Pink Onions,£0.99,(£0.63/100 G),cupboard,canned,2025-05-29
Sardines in Sunflower Oil,£0.59,(£0.66/1 KG),cupboard,canned,2025-05-29
Baked Beans with Sausages,£0.55,(£0.14/100 G),cupboard,canned,2025-05-29
Baked Beans in Tomato Sauce,£0.27,(£0.07/100 G),cupboard,canned,2025-05-29
Baked Beans in a Rich Tomato Sauce,£0.41,(£0.10/100 G),cupboard,canned,2025-05-29
Beef Ravioli in a Juicy Tomato Sauce,£0.75,(£0.19/100 G),cupboard,canned,2025-05-29
Macaroni Cheese in a Delicious Cheesy Sauce,£0.75,(£0.18/100 G),cupboard,canned,2025-05-29
Beef Stock Cubes 12 Pack,£0.69,(£0.58/100 G),cupboard,canned,2025-05-29
Chicken Stock Cubes 12 Pack,£0.69,(£0.58/100 G),cupboard,canned,2025-05-29
Vegetable Stock Cubes 12 Pack,£0.69,(£0.58/100 G),cupboard,canned,2025-05-29
Chicken Stock Pots 4 Pack,£0.99,(£1.03/100 G),cupboard,canned,2025-05-29
Beef Stock Pots 4 Pack,£0.99,(£1.03/100 G),cupboard,canned,2025-05-29
Vegetable Stock Pots 4 Pack,£0.99,(£1.03/100 G),cupboard,canned,2025-05-29
Kalamata Olives,£1.89,(£1.05/100 G),cupboard,canned,2025-05-29
Pitted Colossal Olives,£1.89,(£1.05/100 G),cupboard,canned,2025-05-29
Chilli & Garlic Fusions Tuna,£0.95,(£1.19/100 G),cupboard,canned,2025-05-29
Lemon & Thyme Fusions Tuna,£0.95,(£1.19/100 G),cupboard,canned,2025-05-29
Soy & Ginger Fusions Tuna,£0.95,(£1.19/100 G),cupboard,canned,2025-05-29
Jalapeño Fusions Tuna,£0.95,(£1.19/100 G),cupboard,canned,2025-05-29
Grilled Peppers,£1.79,(£0.64/100 G),cupboard,canned,2025-05-29
Sundried Tomatoes,£1.79,(£0.64/100 G),cupboard,canned,2025-05-29
Fruit Cocktail in Light Syrup,£0.95,(£0.38/100 G),cupboard,canned,2025-05-29
Fruit Cocktail in Juice,£0.95,(£0.38/100 G),cupboard,canned,2025-05-29
Butter Beans in Water,£0.49,(£0.21/100 G),cupboard,canned,2025-05-29
Cannellini Beans in Water,£0.49,(£0.21/100 G),cupboard,canned,2025-05-29
Mixed Beans in Water,£0.69,(£2.88/1 KG),cupboard,canned,2025-05-29
Drained & Ready to Eat Tuna Steaks in Brine,£0.99,(£0.90/100 G),cupboard,canned,2025-05-29
Drained & Ready to Eat Tuna Steaks in Sunflower Oil,£0.99,(£0.90/100 G),cupboard,canned,2025-05-29
Drained & Ready to Eat Tuna Steaks in Water,£0.99,(£0.90/100 G),cupboard,canned,2025-05-29
Peach Slices in Juice,£0.99,(£3.96/1 Kg drained),cupboard,canned,2025-05-29
Peach Slices in Light Syrup,£0.99,(£3.96/1 Kg drained),cupboard,canned,2025-05-29
Green Pitted Manzanilla Olives,£0.99,(£0.60/100 G),cupboard,canned,2025-05-29
Pitted Black Hojiblanca Olives,£0.99,(£0.60/100 G),cupboard,canned,2025-05-29
Vegetable Soup,£0.65,(£0.16/100 G),cupboard,canned,2025-05-29
Minestrone Soup,£0.65,(£0.16/100 G),cupboard,canned,2025-05-29
Cream Of Chicken Soup,£0.65,(£0.16/100 G),cupboard,canned,2025-05-29
Cream Of Mushroom Soup,£0.65,(£0.16/100 G),cupboard,canned,2025-05-29
Natural Breadcrumbs,£0.99,(£0.57/100 G),cupboard,canned,2025-05-29
Golden Breadcrumbs,£0.99,(£0.57/100 G),cupboard,canned,2025-05-29
Pickled Gherkins with Chilli,£0.99,(£0.27/100 GNE),cupboard,canned,2025-05-29
Pickled Silverskin Onions,£0.79,(£0.20/100 G),cupboard,canned,2025-05-29
Pickled Sweet Silverskin Onions,£0.79,(£0.20/100 G),cupboard,canned,2025-05-29
Minestrone Soup In A Cup,£0.65,(£0.76/100 G),cupboard,canned,2025-05-29
Tomato Soup In A Cup,£0.65,(£0.76/100 G),cupboard,canned,2025-05-29
Meatballs In A Rich Gravy,£0.85,(£0.22/100 G),cupboard,canned,2025-05-29
Meatballs In Tomato Sauce,£0.85,(£0.22/100 G),cupboard,canned,2025-05-29
Salmon Paste,£0.49,(£0.65/100 G),cupboard,canned,2025-05-29
Beef Paste,£0.49,(£0.65/100 G),cupboard,canned,2025-05-29
Chicken Paste,£0.49,(£0.65/100 G),cupboard,canned,2025-05-29
Black Beans In Water,£0.49,(£0.13/100 G),cupboard,canned,2025-05-29
Green Lentils In Water,£0.49,(£0.13/100 G),cupboard,canned,2025-05-29
Midly Spiced Red Kidney Beans In Chilli Sauce,£0.69,(£0.18/100 G),cupboard,canned,2025-05-29
Mildly Spiced Taco Mixed Beans in a Tomato Sauce,£0.69,(£0.18/100 G),cupboard,canned,2025-05-29
